Height,Waist,Shoulder,Hipline,Bust,Length,Arm,Size
177.5,110.4,48,123.7,119.8,80.5,60.1,41
175.5,110.3,48.9,121.8,120.7,80.9,60.5,41
175.5,109.8,48.1,123.3,119.1,80.6,60.3,41
176,110.1,48,123.3,120.7,80.8,60.2,41
175.5,110.1,48.5,120.6,119.4,80.4,61,41
179.5,109.2,48.7,123.2,120.4,80.6,60.3,41
177,110.4,48.2,123.2,120,80.5,60.6,41
176.5,108.4,48.2,121.6,119,80.9,60.2,41
177.5,108.5,48.6,122.5,119,80.7,61,41
176,110.5,48.1,121,119.8,80.1,61.2,41
179,109,48.5,121.8,118.9,80.3,60.3,41
178,109,48.4,122.6,120,80.9,61.3,41
175,108.5,48.1,121.6,120.2,80.6,61.4,41
177.5,110.5,48.1,123.5,118.4,80,60.5,41
176.5,109.6,48.4,122,120.1,80.5,61.2,41
177,110.7,48.3,121.9,119.9,80.3,61.3,41
175,108.7,48.1,122.7,119.7,80.8,60.8,41
176.5,108.7,48.9,122.9,118.1,80.8,60.9,41
176,109.5,48.2,121.3,118.5,80.8,61.2,41
176.5,108.2,48.5,121.2,118.4,80.5,60.8,41
177,108.5,48.5,122.1,120.8,80.5,60.3,41
176,110.5,48.6,122.7,120.5,80.3,60.5,41
178.5,108.3,48.8,121.7,120.2,80,61.3,41
179.5,109.5,48.7,121.7,118.8,80.9,60.7,41
178.5,109.5,48,120.2,118.8,80.8,60.4,41
179,108.7,48.4,121.2,118.3,80.2,61.4,41
175.5,109,48.2,122.5,119.2,80.7,61,41
177,110.8,48.1,123.9,120.7,80.3,60.7,41
176,110.3,48.2,121.7,120.9,80.5,60,41
177,109.8,48.8,122.8,118.9,80.7,60,41
177,110.4,48.9,120.8,120,80.4,60.3,41
178.5,108.8,48.8,121.7,120,80.2,61,41
175.5,109.4,48.8,121.3,119.1,80.8,61,41
176.5,108.6,48,120.8,118.8,80.9,60.5,41
176,109.9,48.1,120.7,118.1,80.7,60.9,41
177,109.9,48.5,123.1,118.8,80.4,61,41
175.5,108.5,48.6,123,119.6,80.2,60.1,41
177,108.5,48.3,122.6,119.1,80.7,60.5,41
178.5,108.7,48.7,122,120.7,80,60.4,41
179,110.9,48.3,121,118.6,80.6,60.3,41
175.5,110.8,48.9,123.4,119.7,80,60.2,41
178,108.8,48,120.1,118.5,80.5,60.8,41
176,108.3,48.6,121.8,120.2,80.8,60.8,41
175,109.2,48,122.4,119.4,80.7,60.1,41
175,109.3,48.4,123,119.1,80.1,61.2,41
176,108.3,48.4,120.9,118.7,80.4,61.2,41
180,111,49,125.7,121,81,61.5,42
180.5,111,49.4,123,121.8,81.7,61.8,42
181,113.9,49.2,125.9,121.7,81.5,61.5,42
180,111.1,49.9,123,121.4,81.3,62,42
184,111.5,49.3,123.2,123,81.9,62.1,42
182,113.2,49.1,125.7,122.7,81.4,62,42
183,113.5,49.1,123.2,123.2,81.3,61.6,42
180,111.4,49.5,125.3,121.6,81.3,62.3,42
181,112.9,49.2,124.6,122.5,81.8,62.1,42
184,112.1,49.8,124.4,121.1,81.2,61.7,42
182,113.9,49.7,123.2,122.3,81.5,62,42
184.5,112.2,49.8,126.4,123.4,81.2,61.5,42
182,112.4,49.7,125,122.2,81,61.6,42
182,111.5,49.7,126.7,123.8,81.8,62.3,42
183.5,112.7,49.8,126,123.3,81,62.2,42
183,113.8,49.9,126,122.5,81.8,62.1,42
180,111.2,49.8,125.2,123.7,81.8,62,42
184,112.9,49.9,126.9,122.7,81.5,62.4,42
180,112,49.9,126.2,123.7,81,61.6,42
181,111.1,49,125.9,121.6,81.2,62,42
182,112.4,49.6,124.9,121.1,81.5,62.3,42
180,113.4,49.6,124,121.5,81,62.2,42
180.5,112.1,49.9,125.5,121.2,81.2,61.9,42
181.5,112.2,49.8,123.3,123,81.8,61.6,42
183.5,113.3,49.4,123.1,121.9,81.5,62.3,42
184.5,111.9,49.2,126.1,121.6,81.6,61.8,42
184.5,111.5,49.1,126.4,121.8,81.9,61.7,42
183.5,113.6,49.3,126.2,122.3,81,61.5,42
184.5,113.5,49.4,124.7,122.2,81.2,61.8,42
182,112.3,49.7,123.8,123.3,81.8,62.3,42
182.5,111.8,49.5,125.2,121.2,81,61.8,42
184.5,113.7,49.9,124.1,121.2,81.9,61.5,42
182.5,111.1,49.3,125,121.5,81.1,61.7,42
180,113.4,49,123.6,121,81.6,62.3,42
181.5,111.6,49.5,124.5,121.9,81.3,61.7,42
181.5,112,49.2,126.6,122.7,81.7,62.1,42
180.5,113.3,49.6,124.2,122.5,81.8,62.4,42
182.5,112.6,49.5,126.7,123.5,81.4,61.8,42
181.5,111.4,49.7,123,122.3,81.2,62.1,42
182,113.3,49.5,126.1,123.5,81.3,62.4,42
183.5,113,49.4,124.8,123.2,81.1,61.8,42
183.5,112.8,49.4,124.6,123.9,81.6,61.7,42
183,112.2,49.3,126.3,123.6,81.3,62.3,42
182,112.2,49.7,124.7,121.7,81.2,61.7,42
183,113.1,49.3,124.9,121.8,81.5,61.8,42
181,111.7,49.5,124.4,123.4,81.5,61.8,42
180.5,113.7,49.5,125,122.8,81.2,62.4,42
180.5,112.9,49.9,126,121.7,81.9,61.9,42
184.5,113.1,49.7,123.7,123.2,81.8,62.1,42
180.5,111,49.9,126.6,123.3,81.7,61.6,42
181.5,111.9,49.2,126,123.4,81.2,61.8,42
183,113.5,49.7,123,123.4,81,62,42
182,113.3,49.7,125.8,121.8,81.7,61.7,42
181,111.4,49.3,125.1,123.3,81.6,61.6,42
180,112,49.6,126,121.4,81.1,61.7,42
182.5,111.1,49,126.4,122.5,81.2,61.5,42
181.5,111.9,49.2,126.2,122.9,81.1,62.4,42
181.5,112.2,49.4,124.1,123.1,81.3,61.6,42
180,112.3,49.4,123.6,121.3,81.5,61.9,42
184.5,113.7,49.4,126.9,123.7,81.5,61.8,42
183,111.8,49.3,124.6,122.6,81.2,62.3,42
180,112.6,49.7,126.6,121.1,81.5,61.7,42
181,111.2,49.1,123.1,121.6,81.5,61.9,42
181,111.3,49.2,123.4,122.2,81.9,61.5,42
180.5,113.2,49.5,124.9,122,81.8,61.6,42
180.5,112.7,49.7,123.5,121.8,81.2,61.8,42
181.5,113.9,49.9,126.6,123.2,81.5,62.1,42
181,112.4,49.7,124.7,121.2,81.1,62.1,42
181,113.3,49.2,124.1,123.6,81,61.5,42
180,111.8,49.8,126.1,122.8,81.6,61.8,42
182,113.5,49.1,125,121.9,81.9,61.6,42
182,112.6,49.3,126.6,121.1,81.1,61.7,42
180,113.6,49.2,125.7,123.6,81.7,62.4,42
184,113.5,49.9,126.9,123.2,81.6,62.2,42
182.5,112.3,49.7,123.8,121.7,81.6,62.4,42
184,113.9,49.7,125.2,122.4,81.7,61.5,42
180.5,113.6,49.5,126.2,123,81.8,61.9,42
180,111.1,49.2,124.4,122.4,81.3,61.5,42
183.5,113.7,49.6,126.3,122.5,81.7,62,42
182.5,111,49.3,123.3,122.4,81.7,61.5,42
182,112.8,49.7,123.2,122.2,81.7,61.9,42
181.5,111.5,49.4,123.6,122.3,81.5,61.5,42
181.5,112.6,49.4,124.7,122.1,81.7,62.2,42
182,111.2,49.9,123.9,121.9,81.2,62,42
180,112.5,49,125.6,123.2,81.5,62.1,42
182,112.4,49.9,126.8,122.9,81.3,61.9,42
180.5,111.7,49.3,126.5,123.8,81.2,62,42
180.5,112.2,49.2,123.8,122.4,81.9,62.3,42
183.5,112.3,49.1,124.9,122.3,81.2,62.2,42
184,112.1,49.6,124.8,123.2,81.5,62.3,42
181,111.4,49,126.2,122.3,81.8,62.4,42
180,113,49,123.6,121.4,81.9,61.7,42
182,113.3,49.7,126.2,123.7,81.2,61.5,42
180.5,113.9,49.1,124.5,121.7,81.3,61.6,42
183,112,49.1,125.9,122.4,81.4,61.5,42
182,111.8,49.1,124.2,123.6,81.5,62.1,42
184,113.3,49.5,126.2,121.9,81.4,62.1,42
182,113.7,49.7,126.5,121.3,81,62,42
183,112.6,49.2,123.3,121.1,81.6,61.6,42
180.5,112.8,49.3,124.5,121.6,81.4,62,42
184,112.9,49.6,123.3,122.3,81.1,62.3,42
180,112.7,49.8,125,121.6,81.2,62.1,42
184.5,112.8,49,125.9,121.7,81.5,61.8,42
180.5,112.6,49.5,126.8,121,81.1,62.4,42
183,112,49.1,126.4,122.7,81.6,61.9,42
181,111.8,49.5,125.7,123.2,81.2,61.6,42
180,113.5,49.5,125.4,121.3,81.1,61.5,42
181.5,112.8,49.7,125,123.5,81.1,61.9,42
180,111.9,49.5,124.1,121.3,81.2,61.9,42
181,111.4,49.4,126.1,123.5,81.5,62,42
182,111.1,49.5,124.7,123.4,81.5,61.6,42
181,112.1,49.3,126.2,122,81.8,61.9,42
181,113.7,49.8,123,121.6,81.7,62.2,42
181,112.4,49.5,124.8,121,81.2,62.3,42
183.5,111.8,49,125.1,123.3,81.2,61.8,42
180,113.5,49.6,123.2,123.1,81,62.1,42
183,113.3,49.5,124.7,122.6,81.6,62.2,42
183.5,113.7,49.6,124.3,123.1,81.1,61.5,42
180,112.3,49.4,125.3,123,81.2,62.2,42
182,112.4,49.8,124.7,123.9,81.1,62.2,42
182.5,112.8,49.4,126.5,122.4,81.3,61.5,42
184,112.6,49.3,123.8,123.6,81.9,61.9,42
180,113.7,49.8,123.1,122.9,81.8,62.3,42
184,113.6,49.5,126.6,122.6,81.4,62.2,42
181,111.3,49.1,126.5,122.4,81.7,62.4,42
182,111.1,49.7,124.5,121.4,81.6,62,42
184,113.2,49.3,126.7,121.9,81.7,62.3,42
181,112.1,49.2,125.5,121,81.5,61.9,42
182,113.6,49.3,125,121.4,81.9,62,42
180.5,113.8,49.2,125.6,122.3,81.1,62.3,42
184.5,113.8,49.8,126.4,123,81.3,62.1,42
183,112.8,49.1,125.9,121.1,81,62,42
183,112.2,49.9,124.4,123.9,81.8,62.4,42
184.5,113.1,49.2,124.5,122.2,81.4,62.4,42
184,112.9,49,126.4,121.3,81,62.4,42
182,112.3,49,126.7,121.3,81.4,61.9,42
183.5,113.2,49.6,126.4,121.9,81.6,61.6,42
182,111.2,49.6,125.8,121.2,81.8,62.4,42
184,113.6,49.2,126.5,122.3,81.1,61.5,42
181.5,112.3,49.3,123.6,121.7,81.3,61.7,42
184.5,112.7,49,125,123.6,81.4,61.8,42
183,113.4,49.5,126.6,121.3,81.4,62.4,42
180.5,113.6,49.7,125,122.9,81.1,61.9,42
182,113.4,49.4,125.8,123.2,81.3,62.1,42
182.5,112.2,49.5,123,121.9,81.5,61.5,42
180,112.3,49.7,126,121.1,81.1,62.4,42
182.5,113.5,49.2,125,122.3,81.7,61.5,42
183,112.4,49.5,126.1,122.7,81.4,61.7,42
182.5,112.8,49.1,126.5,121.1,81,61.5,42
184.5,112.4,49.3,126.2,123.9,81.6,62.2,42
182.5,113.7,49.8,126.1,123.3,81.4,62.1,42
183.5,111.3,49.6,125.3,121.8,81.6,62.2,42
181,111.9,49.5,125.6,122.4,81.6,61.6,42
182,111.1,49.4,123.3,122.6,81.1,61.8,42
180,113,49.1,123.8,121.2,81.6,62.4,42
184.5,112.6,49.2,123.7,121.5,81.5,61.9,42
184.5,112.9,49,125.2,122.7,81.1,61.6,42
180,111.1,49.7,126.1,123,81.5,61.7,42
182,113,49.8,125.2,121.2,81.4,62.1,42
184,113,49.1,124.5,122.6,81.3,62,42
182,111.4,49.7,125.4,122.9,81.3,61.6,42
184,111.8,49.6,126.5,122.5,81.6,62,42
180,112,49.1,124.4,122.4,81.1,61.7,42
181,111.5,49,125.6,122.7,81.4,62.4,42
184,113.4,49.2,126.5,122.3,81.8,61.7,42
181,112.1,49.4,125.8,122.9,81.2,62,42
183,111.3,49,125.7,122.8,81.1,61.7,42
183.5,111.1,49.8,123.7,123.4,81.9,61.5,42
180,111.4,49.4,123.2,122,81.6,62.3,42
183.5,113.5,49.3,126.7,123.1,81.8,61.7,42
181,112.7,49.7,126,121.7,81.2,61.9,42
182.5,112.5,49.3,125.7,122.7,81.7,61.8,42
182,112.5,49.3,126.7,122.8,81.7,62.2,42
183.5,113.4,49.7,126.8,123.9,81.6,62.4,42
184,113,49.2,123.7,123.1,81,61.6,42
182.5,112.5,49.4,126.9,121.2,81.9,61.7,42
180,113.3,49.7,124,122.4,81.9,61.6,42
183.5,111.7,49.3,126.1,122.4,81,61.7,42
180.5,111.7,49.9,124.7,123,81.8,61.5,42
181.5,111.8,49.1,126.4,122.4,81.8,62.3,42
181.5,113.7,49.5,126.1,123.2,81.7,62.4,42
180,112.8,49,123.4,122.2,81.9,61.9,42
183.5,112.3,49.5,125,122,81.7,62.4,42
183.5,111.5,49,126.2,123,81.2,61.9,42
184,111.1,49.6,123.8,121.9,81.6,62.2,42
181,113.5,49.4,125.4,121.2,81.3,62.3,42
180.5,112.6,49.8,124.3,121.4,81.2,61.9,42
183.5,111,49.1,123.5,121,81,61.7,42
181,112.6,49.6,123.4,123,81.1,62.2,42
181.5,111.1,49.3,123.1,123.2,81.6,62.3,42
183.5,111,49.1,123.1,122.4,81.2,62.3,42
182,113,49.5,125.9,123.8,81.6,61.6,42
183.5,111.9,49.3,124,121.5,81.2,62.1,42
184,113,49,126,121.8,81.6,61.8,42
184.5,111.2,49.8,124.4,123.6,81.4,61.5,42
184,112.9,49.9,124.6,123.5,81.6,61.8,42
181,111.8,49.5,125.7,121.7,81.5,62.4,42
181,112.1,49.9,126.2,121.3,81.9,62,42
184.5,113,49,123.6,123.8,81.7,62.1,42
180,113.5,49.7,125.4,121.3,81.1,62.1,42
181,111.6,49.8,125.8,122.4,81.4,62,42
181.5,113.7,49.8,126.3,122.3,81.5,61.5,42
181.5,112.2,49.6,123.2,122.6,81.1,61.7,42
181,113.5,49,126,121.6,81.8,61.6,42
182.5,111.3,49.6,126.3,121.5,81.7,61.6,42
181,112.4,49.3,125.4,123,81.1,62.4,42
182,113.1,49.1,123,122.1,81.2,61.6,42
180,111.5,49.3,125.4,121.3,81.2,61.7,42
180,112.8,49.6,123.5,121.9,81.3,61.6,42
182,112.1,49.8,123.3,121.9,81.2,61.6,42
182.5,113.8,49.4,125,123.6,81.7,61.6,42
181,113.5,49.2,125.9,122.3,81.4,61.5,42
180,111.9,49.7,124.9,123.5,81.4,61.7,42
181,111.4,49.2,124,121.4,81.3,62,42
184.5,112,49.6,123,123.5,81.6,62.3,42
182,113.3,49,123.9,122.4,81,62.2,42
180.5,112.9,49.8,124.1,123,81.1,62.4,42
183.5,113.1,49.8,123.6,121.4,81.2,62.2,42
182.5,113,49.9,123.9,122,81.3,61.7,42
182.5,111.9,49.3,123.8,123.6,81.7,61.8,42
184,111,49.8,126.6,121.3,81.2,62,42
183,112.4,49.8,125.7,123.1,81.7,62.2,42
184,112.5,49.3,125.3,123.9,81.2,61.7,42
184.5,111.6,49.9,125.2,122.9,81.4,61.6,42
181,113.8,49.2,123.3,122.4,81.9,61.5,42
182,113.6,49.5,124.4,122.9,81.9,61.8,42
184.5,113.5,49.4,126.9,122,81.6,61.9,42
182,111.6,49.3,126.5,123.7,81.8,61.9,42
181,111.7,49.8,124.1,123.8,81.3,61.8,42
182,112.8,49.3,125.5,123.5,81.8,62.4,42
181.5,112.1,49.2,125.2,123.6,81.1,61.5,42
183,113.9,49.2,126,121.9,81.6,62.2,42
183.5,113.3,49.6,123.1,123.6,81.6,61.8,42
183.5,112.3,49.6,124.2,121.4,81.6,61.8,42
180.5,111.7,49.2,123,121.8,81.1,62.1,42
182.5,112.8,49.7,124.8,121.7,81.9,62.4,42
183,113.3,49.3,126.3,122,81.1,62.4,42
183,111.2,49.4,124.3,122.3,81.6,62.2,42
182.5,113.5,49.5,124,121.4,81,62.3,42
184,112.2,49.3,126.3,121.1,81.2,62.3,42
184.5,113.7,49,125.6,121.4,81.8,61.8,42
181.5,112.7,49.9,125.9,122.7,81,61.5,42
181.5,112.9,49.5,125.9,123.8,81.7,62.2,42
182.5,112.9,49.8,124.2,123.9,81.6,62,42
181,111.5,49.1,126.8,121.1,81,62.2,42
182.5,112.6,49.7,125.1,121.5,81.1,62.1,42
182,111.8,49.8,125.1,123.9,81.4,62,42
183,111.8,49.2,126,123.5,81,62.1,42
182.5,111.7,49.9,125.3,122.2,81.5,61.5,42
180.5,113.5,49.4,125.8,122.5,81.7,61.8,42
181,112.8,49.1,123.3,121.6,81.8,61.5,42
184,111.3,49,125,123.8,81.5,62.4,42
180,113.7,49.6,125.7,122.8,81.1,62.2,42
181,112.4,49.9,125.6,122.9,81.3,62.1,42
181.5,113,49.4,125.6,123.2,81.8,62.1,42
182,112.5,49.2,123.2,121.7,81.2,61.6,42
181.5,112.7,49.6,126.3,121.1,81.2,62.4,42
184.5,112.5,49,125.3,122.7,81.8,61.6,42
181.5,113.5,49.5,126,122.9,81.8,61.7,42
183,113.2,49.4,126.5,123.1,81.7,62.1,42
182.5,113.1,49.9,123.7,122.3,81.1,61.7,42
182,111.1,49.7,126.6,121.4,81,62.4,42
180,113.2,49.3,125.1,123.6,81.6,62.4,42
182.5,111.6,49.1,125.2,123.4,81.4,62.1,42
181.5,113.3,49,125,121.5,81.8,62.4,42
182,111.1,49.2,126.8,122.3,81.4,61.8,42
180,111.4,49.3,126.1,122.3,81.4,61.7,42
183.5,113.7,49.6,123.7,121.2,81.9,61.6,42
184,112.1,49.9,126.9,123.9,81.4,61.8,42
183.5,112.2,49.9,126.2,122.4,81,62,42
184,112.3,49.4,125,123.6,81.6,62.4,42
180.5,111,49,124.8,122.1,81.4,62,42
184,111.8,49.7,124.2,121.3,81.6,62.1,42
183,113.1,49.5,124.9,122.3,81.5,61.9,42
183,111.7,49,125.4,122.5,81.7,62,42
180.5,111.7,49.8,124.3,123.3,81,62.3,42
183,113.2,49.5,125.5,121.3,81.4,61.5,42
184.5,113.4,49.8,124.7,122.8,81.9,61.9,42
180,113.8,49.5,125.5,121.4,81.2,62,42
181.5,112.6,49.7,125.7,123.5,81.6,61.6,42
182,113.7,49.1,126.3,122.8,81.1,61.9,42
180.5,113.5,49.7,126.5,123.6,81.4,62.1,42
180.5,111.5,49.9,125,122.2,81.9,62.4,42
181,112.7,49.1,124.6,121,81.9,62.2,42
183.5,111.7,49,126,122.8,81.1,62.3,42
181,112.2,49.6,124.3,121.8,81.1,61.8,42
182.5,113.1,49.2,125.7,121.8,81.7,61.9,42
184.5,111.6,49.8,124.3,123.4,81,61.7,42
181,113.1,49.1,125.8,123.3,81,61.5,42
184.5,111.8,49.6,124.4,122.5,81.8,62,42
183,113.6,49.2,123.9,122.1,81.8,61.5,42
181.5,112.7,49.1,124.8,123.1,81.2,61.9,42
183.5,113.3,49.4,123.7,123.6,81.6,62.3,42
180.5,112,49,125.2,121.9,81.5,61.6,42
182,113.1,49.8,123.4,121.8,81.5,62.4,42
183,111,49.5,123.4,122.5,81.2,61.5,42
184,111.8,49.9,124,123.8,81.3,62.3,42
181,111.1,49.5,124.3,121.7,81.9,62,42
182,112.4,49.1,124.7,122.8,81,62.1,42
180.5,112.3,49.2,126.6,122.7,81.3,61.9,42
183.5,111.6,49.7,124.9,123.9,81.6,62,42
183,113.4,49,126.1,122.7,81.4,62.4,42
184.5,113.7,49.7,123,121.6,81,62.1,42
183,113,49.7,124.1,122.5,81.5,61.7,42
183.5,112.4,49.2,125.8,123.5,81.5,62,42
183.5,112.2,49.6,126.5,122.6,81.5,61.6,42
180.5,113.6,49.4,124.2,123.8,81.9,62.2,42
181,113.8,49,126.9,122,81.2,62.1,42
180.5,113.6,49.4,126.3,123.6,81.6,62.4,42
180,112.2,49.4,124.4,121.5,81.6,62.2,42
182.5,111.7,49.1,126.6,121,81.9,61.6,42
180,112.5,49,126.1,121.9,81.3,61.5,42
183,112.7,49.3,123.1,123.7,81.9,62.4,42
183.5,112.5,49.7,124.5,123.2,81.3,61.8,42
181,113.7,49.5,126.8,123.3,81.1,62.2,42
182.5,112.6,49.2,123.9,121.3,81.8,61.6,42
181,111.6,49.5,123.8,122.7,81.2,61.9,42
180,112.7,49.6,126.7,121.1,81,61.8,42
182.5,111.2,49,126.3,121.5,81.6,61.6,42
183.5,111.6,49.3,126,123.2,81.5,61.9,42
184,112.5,49.2,126.5,121,81.4,62.4,42
184,111.3,49.2,125.3,123.4,81.7,62,42
183.5,111.2,49.5,125.2,122.8,81.4,61.7,42
181,112.5,49.3,123.6,122.9,81,62,42
181,112.4,49.6,125.8,123.9,81.1,62.1,42
182.5,112.3,49.9,125.1,121.5,81.3,61.5,42
181.5,112,49.5,123,122.7,81.3,61.7,42
184,112.2,49.6,123.4,123.4,81.6,62,42
183.5,112.9,49.2,124.7,122.1,81.5,61.6,42
181.5,111.3,49.6,126.6,121.8,81,62.3,42
180,111.2,49.2,125.9,121,81.9,61.8,42
182.5,112,49.5,123.5,123,81.1,62,42
181.5,111.7,49.1,123,123.3,81.6,62.4,42
182.5,112.1,49.1,124.9,121.1,81.8,61.7,42
183,113.8,49.1,123.2,122.7,81.6,61.6,42
181,113.3,49.3,124.4,122,81.4,62,42
180,111.8,49.7,124.8,123.3,81.4,62.2,42
180,112.4,49.4,126.3,122.4,81.3,62.1,42
181,112.4,49.3,126.5,123.7,81,61.7,42
180.5,112.9,49.3,124.1,123.4,81.2,62.2,42
180,111.3,49.1,123.6,122.3,81.5,61.8,42
184,113.4,49.3,126.5,121.8,81.2,62.1,42
180,112.4,49.7,123.8,122.3,81.3,61.6,42
180.5,112.6,49,123.7,123.8,81.5,62.2,42
184.5,113.5,49,124.4,123.7,81.5,62,42
184,113.7,49.4,123,121.2,81.2,61.7,42
182.5,113.4,49.3,123.3,123.9,81.2,61.8,42
182,112,49.3,123.1,121.4,81.9,61.6,42
181.5,111.2,49.7,123.9,122,81.7,62.2,42
181,113,49.1,124.6,123,81.4,61.8,42
181.5,112.1,49.5,124,123.2,81.3,61.5,42
184.5,113.1,49.2,125,123,81,61.9,42
180.5,111.4,49.2,124.2,123.3,81.3,61.5,42
180.5,113,49.5,123.4,123.8,81.7,62,42
180.5,112.9,49.5,123.3,121.1,81.7,61.5,42
181,111.6,49.3,125.8,123.5,81.5,61.9,42
180,111.6,49.4,124.4,123.3,81.1,62.4,42
184,112.9,49.6,126.7,121.1,81.2,61.7,42
182.5,111.3,49.5,126.9,121.6,81.1,62,42
184.5,112.7,49.5,123.4,122.1,81.1,62.1,42
184.5,111.9,49.3,125,121.2,81.8,61.8,42
182.5,113.3,49.1,126.5,122,81.9,61.6,42
184,112.7,49.1,126.4,121.8,81,61.6,42
180.5,111,49.3,124.7,121.7,81.7,62.1,42
184.5,113.4,49.3,124.4,123.1,81.4,62.1,42
181,111,49.5,125.3,123.6,81.8,62,42
183.5,113.7,49.5,123.6,123.4,81.8,61.9,42
182,112.8,49.4,125.1,121.6,81.6,62.2,42
181,112.8,49.8,126.8,122.9,81.6,61.6,42
183,112.3,49.6,126.9,121.8,81,61.7,42
182,111.6,49.2,124.9,123.3,81.3,62.3,42
180,111.5,49.5,123.4,122.7,81.8,61.5,42
180.5,112.7,49.5,126.6,121.1,81.6,61.9,42
181,113.3,49.2,124.5,121.8,81,62.4,42
180,111.1,49,124.8,123.6,81.3,62.2,42
180.5,111.8,49.5,126.9,123.6,81,62.2,42
181,113.8,49.8,124.1,123,81.2,62.4,42
180.5,113.7,49.7,126.2,121.6,81.5,61.9,42
183,112.9,49,126.2,123.4,81.4,61.5,42
183.5,113.2,49.2,124,121.7,81.5,61.5,42
182.5,112.8,49.9,125.1,121.1,81.6,61.8,42
180.5,112.8,49.7,125,122.8,81.4,62.1,42
183,111.6,49.9,123.1,121.4,81.8,61.7,42
181,112.8,49.2,124.6,122.5,81.3,61.7,42
181.5,112.9,49.9,125.9,122.8,81.2,62.1,42
183.5,113.9,49.6,125,123.4,81.8,61.7,42
183.5,112.6,49.6,123.5,121.7,81.1,62,42
182.5,111.2,49.4,123.7,123.1,81.7,61.7,42
181.5,113.5,49.7,126.6,123.7,81.3,62,42
181.5,111.6,49.5,125.7,122.6,81.5,62,42
183,111.1,49.2,124.7,121.7,81.7,61.5,42
181.5,113.8,49.1,125.2,123.4,81.4,61.6,42
181,112.4,49.7,125.7,123,81.4,62.1,42
183.5,113.3,49.5,124.6,123.7,81.6,61.7,42
182,112.7,49.4,126.4,121.8,81.6,62.1,42
184.5,112.2,49.8,123.7,123.7,81.8,62,42
181,111.1,49.6,125.7,123.3,81.4,61.9,42
181,111.4,49.2,124.5,123.3,81.5,61.7,42
183,113.4,49.1,123.3,122.2,81.5,61.5,42
181.5,111.1,49.8,124.8,121,81.5,62.2,42
180.5,112.3,49.4,125.4,121.5,81.4,61.5,42
183.5,113.3,49.7,125.1,122.3,81,62.2,42
184.5,113.6,49.1,126.7,121.4,81.7,61.5,42
183,112.6,49.1,126.5,123.1,81.5,61.9,42
181,111.2,49.9,123.8,121.6,81.8,61.8,42
180,112,49.2,125.7,122.5,81,61.7,42
181,113.2,49.1,123.7,123.9,81.9,61.7,42
180.5,111.5,49.3,126.2,121.8,81.2,61.9,42
183,111.1,49.2,125.3,123.2,81.9,62.3,42
182.5,111.5,49.6,124.5,122.1,81.9,61.8,42
180,112.8,49.4,126,122.4,81.9,61.8,42
181.5,111.6,49.7,123.8,122.1,81.5,62,42
182.5,112,49.6,125.3,122.4,81.2,61.8,42
181.5,111.2,49.3,125.2,121.3,81.7,62.3,42
183,112.8,49.6,125.7,123.9,81.9,62,42
180.5,111.1,49.9,126.1,122.5,81.1,62.4,42
184,112.2,49.6,126.5,123.8,81,62.4,42
182,112.7,49.3,124.5,123.7,81.1,61.7,42
182.5,112.7,49,125.9,123.2,81.2,61.8,42
184.5,111.6,49.2,123.1,123.2,81.7,62.1,42
184.5,113.1,49.1,125.6,123.5,81.6,62.1,42
183,113.4,49.3,124.8,121.1,81.2,62,42
181.5,111.8,49.5,124.5,123.8,81.6,62,42
184,113,49.8,124.9,121.9,81.7,61.6,42
182.5,113.4,49.4,126.9,122,81.8,61.8,42
180.5,112.2,49.8,126.6,122.4,81.5,62.4,42
181.5,113.2,49.9,126.7,122.5,81.2,62.3,42
183.5,112.8,49.3,123.2,121.8,81,62,42
184.5,112.2,49.5,124.5,123.3,81.1,62.2,42
180,113.7,49.3,124.6,122.6,81.4,61.5,42
181.5,111.5,49.9,124.1,123.3,81.8,61.6,42
181,112.2,49.6,124.2,123.5,81.4,62.4,42
181.5,111.2,49.7,123.9,123.2,81.1,61.7,42
180,111.9,49.6,124.7,122.2,81.6,62.3,42
183,112.5,49.8,124.1,121.9,81.4,61.7,42
180.5,113.6,49.3,126.2,123.2,81.6,62,42
181.5,112.7,49.2,125.7,123.8,81.6,61.5,42
183.5,113.3,49.6,123.2,121.2,81.8,62,42
181.5,111.8,49.4,123.6,123.9,81.6,61.8,42
183,111.2,49.3,125.7,121.1,81.7,62.2,42
184.5,113.9,49.1,123.2,121.9,81.5,61.7,42
184,111.4,49.8,124.7,122.4,81,61.9,42
181.5,111.2,49.4,124.9,121,81.5,62.3,42
183,112.2,49.8,126,123.3,81.5,62.4,42
180.5,111.5,49.2,124.9,121.3,81.9,62.4,42
181.5,111.6,49.6,125.2,123.5,81.5,61.6,42
183,111.1,49.5,123.9,122.1,81.8,61.5,42
180,113.1,49.8,125.5,122.9,81.4,62,42
182,111.1,49.9,123.1,122,81.2,61.5,42
181,112.8,49.1,123.5,121.6,81.9,62,42
184.5,113.5,49.7,124.8,121.9,81.7,61.9,42
181,113.3,49.6,125.7,122.9,81.4,61.8,42
182.5,111.2,49.2,124.7,121.7,81.6,61.7,42
184,112.7,49.3,124.9,123.1,81,61.9,42
181,113.1,49.7,124.8,121.3,81.6,61.9,42
182.5,111.5,49.6,126.3,123.1,81,61.9,42
181.5,111.1,49.7,123.1,122.3,81.5,62.3,42
182,112.3,49.2,123.1,122.3,81.3,61.9,42
